[68, 146, 243, 246, 423, 985]
[68, 530, 646, 830, 923, 986]
[69, 265, 351, 523, 730, 792]
[70, 109, 401, 680, 689, 748]
[72, 327, 374, 407, 478, 727]
[75, 146, 329, 342, 364, 716]
[75, 154, 290, 375, 765, 768]
[75, 231, 234, 436, 722, 832]
[75, 354, 570, 651, 792, 993]
[75, 439, 698, 843, 904, 914]
[75, 535, 589, 731, 871, 888]
[77, 102, 104, 293, 416, 966]
[77, 189, 270, 440, 720, 763]
[78, 84, 139, 275, 346, 440]
[78, 303, 697, 752, 824, 964]
[79, 128, 610, 695, 803, 833]
[80, 267, 563, 581, 602, 949]
[80, 386, 403, 455, 464, 803]
[82, 85, 91, 340, 441, 528]
[84, 192, 257, 764, 781, 827]
[90, 177, 575, 576, 689, 737]
[90, 673, 750, 810, 811, 838]
[92, 537, 592, 795, 833, 857]
[93, 98, 476, 699, 705, 882]
[95, 148, 172, 339, 653, 733]
[96, 377, 411, 449, 539, 770]
[96, 395, 761, 775, 831, 931]
[97, 330, 399, 628, 645, 753]
[97, 417, 468, 479, 492, 740]
[98, 145, 213, 563, 797, 965]
[101, 147, 195, 428, 496, 883]
[103, 195, 252, 571, 701, 912]
[104, 340, 660, 721, 774, 911]
[104, 547, 847, 862, 864, 950]
[106, 243, 332, 355, 401, 825]
[107, 295, 368, 638, 911, 942]
[108, 337, 526, 673, 711, 836]
[110, 210, 228, 472, 779, 920]
[110, 358, 804, 818, 893, 899]
[115, 156, 193, 458, 483, 706]
[117, 233, 642, 668, 713, 734]
[117, 363, 585, 658, 935, 974]
[118, 252, 401, 423, 628, 976]
[119, 271, 430, 459, 798, 915]
[121, 157, 250, 795, 922, 949]
[124, 224, 548, 569, 641, 942]
[125, 325, 514, 546, 789, 921]
[125, 336, 444, 886, 894, 924]
[126, 271, 515, 553, 593, 881]
[127, 241, 256, 345, 480, 963]
[127, 246, 267, 515, 689, 740]
[127, 322, 503, 517, 759, 989]
[127, 323, 391, 521, 719, 887]
[127, 366, 371, 547, 575, 728]
[128, 231, 346, 640, 727, 833]
[130, 226, 316, 403, 815, 832]
[131, 174, 270, 659, 713, 983]
[133, 134, 545, 841, 886, 911]
[133, 208, 333, 649, 818, 937]
[136, 360, 673, 687, 777, 886]
[138, 161, 209, 255, 507, 606]
[138, 229, 371, 447, 810, 900]
[139, 386, 402, 566, 718, 728]
[140, 332, 570, 860, 948, 990]
[144, 451, 664, 743, 751, 941]
[147, 183, 509, 545, 721, 803]
[147, 202, 217, 325, 514, 609]
[148, 159, 162, 343, 497, 584]
[149, 512, 642, 678, 748, 810]
[151, 185, 248, 280, 437, 945]
[151, 318, 341, 485, 677, 742]
[152, 173, 618, 724, 891, 931]
[152, 255, 600, 611, 722, 946]
[154, 424, 493, 521, 524, 659]
[157, 316, 385, 589, 934, 961]
[158, 277, 295, 433, 790, 841]
[159, 390, 568, 603, 690, 997]
[160, 521, 548, 744, 856, 926]
[164, 173, 410, 499, 666, 779]
[166, 248, 326, 471, 563, 855]
[166, 687, 735, 739, 771, 959]
[169, 194, 280, 356, 392, 680]
[169, 358, 384, 490, 582, 734]
[176, 239, 400, 693, 866, 907]
[176, 266, 367, 551, 753, 930]
[179, 513, 727, 757, 881, 884]
[181, 316, 444, 727, 867, 911]
[181, 395, 536, 606, 734, 769]
[184, 519, 653, 685, 831, 923]
[188, 267, 297, 490, 723, 925]
[188, 275, 450, 807, 822, 915]
[188, 350, 360, 578, 795, 967]
[190, 220, 642, 645, 660, 942]
[197, 199, 224, 445, 530, 979]
[198, 247, 355, 631, 905, 973]
[201, 409, 687, 775, 816, 885]
[205, 422, 429, 457, 463, 729]
[205, 642, 652, 754, 862, 962]
[207, 252, 441, 467, 529, 920]
[209, 293, 479, 559, 878, 948]
[217, 232, 610, 699, 941, 948]
[219, 533, 610, 680, 802, 805]
[220, 284, 416, 684, 844, 894]
[223, 465, 577, 627, 679, 836]
[227, 267, 369, 784, 827, 829]
[228, 415, 494, 495, 784, 970]
[233, 237, 264, 838, 915, 958]
[234, 491, 667, 886, 953, 996]
[235, 403, 512, 819, 933, 993]
[239, 428, 640, 751, 844, 999]
[242, 283, 577, 747, 801, 845]
[244, 259, 535, 653, 844, 892]
[247, 360, 720, 762, 777, 821]
[252, 476, 512, 929, 951, 961]
[260, 470, 655, 807, 900, 908]
[262, 678, 739, 786, 792, 999]
[263, 301, 736, 896, 897, 976]
[279, 346, 373, 631, 924, 930]
[280, 281, 407, 679, 943, 987]
[280, 307, 331, 422, 782, 841]
[282, 501, 532, 901, 924, 973]
[282, 675, 858, 888, 925, 981]
[284, 385, 502, 727, 848, 917]
[287, 329, 454, 609, 719, 976]
[290, 482, 588, 740, 798, 877]
[294, 361, 428, 602, 678, 902]
[296, 332, 559, 588, 862, 962]
[303, 378, 388, 559, 772, 809]
[305, 327, 547, 742, 798, 873]
[308, 537, 697, 716, 804, 940]
[310, 653, 755, 825, 909, 967]
[311, 358, 557, 683, 806, 981]
[319, 381, 525, 632, 666, 678]
[324, 462, 480, 645, 968, 981]
[332, 441, 552, 784, 893, 987]
[352, 469, 482, 704, 734, 980]
[356, 380, 477, 607, 687, 950]
[359, 507, 720, 759, 855, 955]
[359, 509, 606, 689, 906, 945]
[363, 521, 588, 667, 707, 776]
[371, 437, 475, 567, 672, 893]
[372, 418, 492, 544, 585, 921]
[414, 564, 678, 742, 787, 893]
[430, 482, 521, 569, 595, 921]
[434, 496, 539, 576, 586, 783]
[464, 566, 757, 856, 866, 987]
[486, 505, 537, 587, 684, 934]
[490, 499, 591, 663, 708, 901]
[520, 541, 823, 844, 851, 891]
[585, 825, 891, 961, 972, 979]
[594, 643, 692, 900, 924, 956]
