[39, 52, 62, 181, 227, 329]
[40, 70, 173, 217, 235, 237]
[41, 59, 145, 279, 292, 317]
[41, 132, 213, 355, 385, 390]
[41, 152, 171, 224, 287, 337]
[42, 86, 147, 201, 266, 350]
[42, 189, 191, 229, 237, 258]
[43, 74, 110, 131, 134, 312]
[44, 46, 207, 287, 345, 375]
[44, 57, 274, 289, 305, 358]
[45, 188, 219, 297, 321, 357]
[46, 155, 180, 208, 209, 363]
[46, 214, 229, 337, 348, 360]
[47, 68, 160, 254, 337, 397]
[47, 119, 195, 314, 363, 395]
[48, 73, 239, 260, 265, 384]
[49, 110, 127, 147, 228, 355]
[50, 59, 153, 222, 281, 363]
[50, 60, 99, 115, 189, 314]
[50, 92, 97, 129, 151, 326]
[50, 153, 215, 331, 345, 368]
[50, 155, 199, 309, 352, 363]
[50, 185, 190, 196, 268, 377]
[50, 185, 206, 241, 326, 349]
[50, 203, 228, 272, 297, 348]
[51, 68, 75, 145, 250, 276]
[51, 300, 308, 357, 364, 375]
[52, 77, 174, 250, 309, 363]
[53, 55, 102, 141, 216, 250]
[53, 66, 75, 133, 208, 294]
[54, 102, 168, 251, 291, 385]
[55, 60, 89, 128, 248, 267]
[55, 69, 130, 183, 208, 320]
[55, 136, 150, 200, 287, 357]
[56, 63, 183, 296, 353, 394]
[57, 142, 209, 290, 318, 352]
[58, 127, 265, 291, 327, 374]
[58, 133, 281, 307, 325, 345]
[59, 61, 117, 215, 255, 302]
[59, 146, 233, 288, 338, 383]
[60, 81, 129, 179, 292, 395]
[60, 100, 125, 192, 223, 255]
[60, 123, 193, 222, 321, 358]
[60, 150, 171, 209, 355, 387]
[61, 140, 144, 270, 315, 363]
[62, 167, 245, 298, 300, 374]
[63, 78, 133, 144, 356, 398]
[63, 136, 174, 235, 293, 395]
[64, 76, 114, 121, 226, 380]
[65, 98, 130, 150, 203, 310]
[66, 93, 114, 132, 151, 206]
[66, 118, 260, 263, 330, 352]
[67, 103, 108, 120, 121, 287]
[67, 132, 176, 204, 342, 398]
[70, 93, 106, 188, 200, 361]
[70, 97, 105, 116, 257, 376]
[71, 147, 177, 225, 320, 393]
[72, 104, 120, 170, 187, 393]
[72, 111, 221, 299, 320, 362]
[73, 147, 295, 302, 304, 323]
[75, 83, 113, 134, 244, 330]
[75, 84, 111, 186, 296, 317]
[75, 91, 132, 251, 269, 347]
[75, 168, 221, 231, 248, 352]
[78, 125, 147, 193, 295, 390]
[79, 82, 216, 334, 355, 385]
[80, 116, 148, 265, 300, 304]
[82, 86, 88, 164, 228, 245]
[82, 91, 96, 151, 222, 234]
[82, 139, 205, 268, 285, 292]
[83, 124, 155, 282, 303, 315]
[86, 133, 163, 178, 260, 371]
[87, 151, 214, 282, 326, 399]
[87, 186, 200, 203, 227, 306]
[89, 107, 109, 135, 258, 366]
[90, 142, 153, 340, 343, 366]
[91, 105, 167, 205, 249, 360]
[92, 208, 211, 234, 304, 308]
[93, 150, 315, 347, 364, 378]
[93, 257, 280, 292, 323, 395]
[95, 146, 155, 252, 270, 283]
[96, 145, 218, 220, 314, 387]
[97, 120, 193, 230, 292, 326]
[98, 164, 166, 220, 233, 379]
[100, 185, 186, 210, 304, 339]
[103, 290, 318, 336, 343, 357]
[104, 200, 242, 303, 312, 317]
[104, 243, 293, 296, 326, 376]
[111, 140, 163, 174, 192, 223]
[111, 166, 225, 226, 254, 266]
[111, 176, 190, 234, 299, 351]
[112, 188, 208, 216, 349, 356]
[112, 200, 270, 338, 371, 381]
[113, 147, 150, 223, 224, 295]
[114, 156, 233, 257, 268, 299]
[115, 248, 333, 352, 355, 398]
[117, 144, 246, 273, 333, 364]
[118, 126, 187, 217, 226, 388]
[121, 122, 135, 146, 206, 254]
[121, 179, 235, 290, 319, 348]
[123, 134, 159, 210, 280, 375]
[124, 125, 195, 278, 295, 364]
[124, 133, 166, 211, 248, 373]
[127, 152, 156, 197, 220, 349]
[129, 163, 234, 307, 327, 370]
[132, 183, 187, 346, 353, 379]
[140, 190, 211, 223, 295, 313]
[142, 146, 203, 237, 286, 333]
[143, 176, 205, 257, 312, 399]
[143, 176, 220, 295, 386, 396]
[145, 151, 184, 270, 376, 385]
[148, 157, 289, 336, 384, 387]
[148, 183, 212, 229, 238, 333]
[165, 197, 223, 270, 273, 394]
[171, 229, 257, 288, 308, 350]
[173, 195, 244, 359, 368, 371]
[185, 215, 285, 289, 354, 384]
[194, 203, 228, 302, 311, 350]
[195, 247, 268, 311, 360, 375]
[207, 292, 297, 321, 358, 376]
[234, 296, 313, 319, 321, 374]
[238, 256, 309, 336, 368, 399]
